epoch,train_loss,train_accuracy,val_loss,val_accuracy,recall,specificity,dice_WT,dice_TC,dice_ET,boundary_dice_WT,boundary_dice_TC,boundary_dice_ET
127,0.1661383806648900,0.9976488093661720,0.493654723304349,0.9657502785989110,0.5071578905972710,0.9891198605587860,0.3661131643731200,0.32504307305813900,0.37064945849108000,0.16741520565735400,0.17613250517941000,0.2216027175199010
128,0.16613786569086200,0.9976489498734700,0.49936562514788400,0.9693891572236300,0.4759502416681810,0.9904462883701150,0.3320330094391440,0.34622250989644600,0.35867645296038400,0.15567899834792100,0.17668893355505000,0.2160996678122880
129,0.16613574871572400,0.9976489439883480,0.5242996519884550,0.9560156220673800,0.498746959126139,0.9857601497578810,0.3294925830151210,0.28497604361590700,0.343570852995701,0.1493510720213950,0.14687856849806800,0.20732340409945300
130,0.16613566067259200,0.9976489748852400,0.551289518338603,0.9414821594054990,0.5170869824387950,0.9807896623567220,0.29594433708956600,0.24636966368247200,0.3134928087327560,0.13685418145002400,0.1214254929769370,0.18796292996961700
131,0.16613382631439300,0.9976490124028960,0.5286252579173530,0.9590537710562130,0.46816706523400300,0.9868657568643460,0.28701708898498400,0.3007624448184790,0.32250857737134200,0.13070295322847600,0.14894570406129200,0.18326789999092800
132,0.16613292835526500,0.9976489642184560,0.5813108809493680,0.9384357594899590,0.4683721337418210,0.9798798358681460,0.2756645814833300,0.2151527900815550,0.2318512976400120,0.10981127002263900,0.11198196701852200,0.1392086544263460
133,0.16613126730514800,0.9976489781956220,0.5225027102876350,0.9600200224638700,0.4776524331534540,0.9871819096981880,0.31573822139954700,0.30316822384260200,0.3287606527402760,0.14417338909860700,0.15149271430789,0.19298552275001300
134,0.16613014431323000,0.9976490215983990,0.45776485067767100,0.9833336867140580,0.49186104859184700,0.9951521332218050,0.35524861719942300,0.4206343180015560,0.4075408809554310,0.1756386168581030,0.22113491476133700,0.23851834887187600
135,0.1661297811795090,0.9976490318973630,0.4976114515919940,0.9728089940526460,0.4642211333640250,0.9918037535585350,0.3721588001229400,0.325928528110997,0.37037054011674800,0.16548721501502300,0.17868274884377700,0.23314873448836200
136,0.16612784609956300,0.997649038150306,0.5534451436754820,0.9515943101304430,0.4765560422142500,0.9843376689793230,0.326079653298559,0.23891949629444500,0.2755330911310330,0.13158081113004900,0.13025160192803900,0.16722267022769400
137,0.16612710498147100,0.9976490561734930,0.5018366917565060,0.9720515261355110,0.45122275411099600,0.9915033825880510,0.34211879468990600,0.3347022922027110,0.3763134246460550,0.157977761082783,0.1781472327296230,0.23807138345560400
138,0.16612613473908400,0.9976491025188320,0.533416449620917,0.9533274636941630,0.48837573919238600,0.9848684850188040,0.3039610242564870,0.2823673401630420,0.3347465388662970,0.14032568026507800,0.14003530627397700,0.20117180105961100
139,0.1661241581884480,0.9976491010475520,0.4915436399546830,0.9713765410918730,0.4814670378266110,0.9911962800906600,0.3567402089540980,0.34299894164936400,0.38117592428756,0.16063529796204100,0.18326332314028800,0.2364790908515630
140,0.1661236524076790,0.9976490981049910,0.5393950337091010,0.953601219383446,0.48579165018423200,0.9850044430619670,0.32493185087833400,0.26957776907524700,0.3146702201041930,0.13815109810606800,0.13916514008691500,0.19439320847846500
141,0.16612269883438700,0.9976491437146890,0.6039279910760960,0.9162230257601350,0.4989915628651790,0.9722635910221570,0.25393296781277400,0.18067333701961500,0.2086189418364210,0.10906848503577800,0.08695135440973410,0.13042037776686300
142,0.16612120038372000,0.9976491209098400,0.5045836050365420,0.963813134912256,0.5119758449179530,0.9884724159508120,0.37225730905757600,0.30739516135484700,0.3654691406874360,0.1598075782819540,0.16924040059430800,0.2303880232878620
143,0.16611976956917100,0.9976491102430560,0.6058520052481340,0.9185468735336900,0.4850129987773010,0.9730757099281490,0.2697658383494050,0.168347474515541,0.19624788685186500,0.10529836433759700,0.09487173225286710,0.12178556326993800
144,0.1661188380192900,0.9976490925876880,0.5131665182274740,0.9655334567966400,0.4862931000052040,0.9891514959958640,0.36845851732372100,0.29071188305267600,0.3489879828352810,0.15795249292080500,0.16154923619408000,0.21769474953121000
145,0.1661171154450560,0.9976492349340870,0.48991943895816800,0.9674120199300860,0.5039742963516520,0.9897213626025080,0.36789108688886700,0.3335999158486310,0.3735780379542390,0.1651103895925140,0.17873752741299100,0.22547215104960100
146,0.1661169161735960,0.9976492055084750,0.4973666218889730,0.9654757692262580,0.5033953239903950,0.989066017139855,0.3709439620047340,0.3150026206064770,0.38731462726732000,0.16479835594828700,0.16974686531026600,0.2407743016585910
147,0.16611568159976200,0.997649157691855,0.5362957119941710,0.952687328441723,0.5087017439283550,0.9846516223789290,0.3345382417014010,0.26763582088533300,0.30803839423181100,0.14287988805190100,0.14037544610912100,0.18407953869252600
148,0.16611407384023800,0.9976492154396190,0.527570319940915,0.953155590160473,0.5100662739782530,0.9847721664673530,0.3339560504841260,0.2765631770808870,0.3340820595416630,0.14962790324806600,0.13859695968924300,0.20195441970067200
149,0.1661123840990710,0.9976491786576040,0.5432208824802090,0.9511368272569450,0.489972344217769,0.9841636175121200,0.31033804505055000,0.26874369364242400,0.317209664358692,0.13183560387680600,0.13628521083988800,0.19208334539527000
150,0.16611229802592300,0.9976492665666200,0.5739782414323570,0.9412972445101350,0.484592941348596,0.9807941091204910,0.3028669150691850,0.21368003155738400,0.23341741776759200,0.11935545834100700,0.11711390921321200,0.14062836796222300
